Subject,Stim,Condition,StimSoundIn1.Filename,SubTrialList.Cycle,SubTrialList.Sample,SubTrialList,phonetic_cons,semantic_trans,frequency,correctRT,log_F(base10),PhonN,,
18,拌,plsh,behavioral_naming-18-1Stim-45.wav,1,5,5,inconsistent,transparent,702,452,2.846337112,8,,
18,凜,phsh,behavioral_naming-18-1Stim-47.wav,1,7,7,consistent,transparent,41,531,1.612783857,3,,
18,喧,phsh,behavioral_naming-18-1Stim-49.wav,1,9,9,consistent,transparent,43,403,1.633468456,5,,
18,詩,plsh,behavioral_naming-18-1Stim-50.wav,1,10,10,inconsistent,transparent,6937,417,3.841171694,10,,
18,輻,phsh,behavioral_naming-18-1Stim-51.wav,1,11,11,consistent,transparent,79,744,1.897627091,9,,
18,倫,phsl,behavioral_naming-18-1Stim-52.wav,1,12,12,consistent,opaque,2581,413,3.411788005,8,,
18,館,phsl,behavioral_naming-18-1Stim-53.wav,1,13,13,consistent,opaque,7111,443,3.851930679,8,,
18,絹,phsh,behavioral_naming-18-1Stim-54.wav,1,14,14,consistent,transparent,139,539,2.1430148,6,,
18,鋰,phsl,behavioral_naming-18-1Stim-55.wav,1,15,15,consistent,opaque,1369,467,3.136403448,10,,
18,廟,plsh,behavioral_naming-18-1Stim-56.wav,1,16,16,inconsistent,transparent,3207,434,3.50609896,3,,
18,謝,phsl,behavioral_naming-18-1Stim-57.wav,1,17,17,consistent,opaque,8824,339,3.945665499,3,,
18,憶,phsl,behavioral_naming-18-1Stim-58.wav,1,18,18,consistent,opaque,850,471,2.929418926,5,,
18,遺,plsl,behavioral_naming-18-1Stim-59.wav,1,19,19,inconsistent,opaque,1736,407,3.239549721,5,,
18,野,plsl,behavioral_naming-18-1Stim-60.wav,1,20,20,inconsistent,opaque,3134,419,3.496098992,9,,
18,楠,phsl,behavioral_naming-18-1Stim-61.wav,1,21,21,consistent,opaque,634,445,2.802089258,3,,
18,矇,phsh,behavioral_naming-18-1Stim-62.wav,1,22,22,consistent,transparent,159,448,2.201397124,4,,
18,灌,plsh,behavioral_naming-18-1Stim-63.wav,1,23,23,inconsistent,transparent,1540,520,3.187520721,8,,
18,批,phsl,behavioral_naming-18-1Stim-64.wav,1,24,24,consistent,opaque,239027,667,5.378446961,10,,
18,紐,phsl,behavioral_naming-18-1Stim-65.wav,1,25,25,consistent,opaque,1644,503,3.215901813,6,,
18,缺,plsh,behavioral_naming-18-1Stim-66.wav,1,26,26,inconsistent,transparent,22209,438,4.346529004,6,,
18,醣,phsl,behavioral_naming-18-1Stim-67.wav,1,27,27,consistent,opaque,88,530,1.944482672,4,,
18,淘,phsl,behavioral_naming-18-1Stim-68.wav,1,28,28,consistent,opaque,200,508,2.301029996,5,,
18,敏,plsh,behavioral_naming-18-1Stim-69.wav,1,29,29,inconsistent,transparent,1610,442,3.206825876,10,,
18,跨,phsl,behavioral_naming-18-1Stim-70.wav,1,30,30,consistent,opaque,21329,587,4.328970494,5,,
18,諳,phsl,behavioral_naming-18-1Stim-71.wav,1,31,31,consistent,opaque,738,731,2.868056362,7,,
18,顱,phsl,behavioral_naming-18-1Stim-72.wav,1,32,32,consistent,opaque,760,1324,2.880813592,9,,
18,磷,phsl,behavioral_naming-18-1Stim-73.wav,1,33,33,consistent,opaque,1988,532,3.29841638,8,,
18,偶,plsl,behavioral_naming-18-1Stim-74.wav,1,34,34,inconsistent,opaque,2552,434,3.40688067,9,,
18,餵,phsh,behavioral_naming-18-1Stim-75.wav,1,35,35,consistent,transparent,1908,553,3.28057837,5,,
18,寒,plsh,behavioral_naming-18-1Stim-76.wav,1,36,36,inconsistent,transparent,2037,366,3.308991029,6,,
18,謂,phsh,behavioral_naming-18-1Stim-77.wav,1,37,37,consistent,transparent,967,510,2.985426474,4,,
18,詐,plsl,behavioral_naming-18-1Stim-78.wav,1,38,38,inconsistent,opaque,448,452,2.651278014,11,,
18,釋,plsl,behavioral_naming-18-1Stim-79.wav,1,39,39,inconsistent,opaque,1684,412,3.226342087,7,,
18,餅,plsl,behavioral_naming-18-1Stim-80.wav,1,40,40,inconsistent,opaque,3239,500,3.510410948,9,,
18,韁,phsh,behavioral_naming-18-1Stim-81.wav,2,41,1,consistent,transparent,31,491,1.491361694,5,,
18,踢,plsh,behavioral_naming-18-1Stim-82.wav,2,42,2,inconsistent,transparent,8240,391,3.915927212,6,,
18,櫻,phsl,behavioral_naming-18-1Stim-83.wav,2,43,3,consistent,opaque,251,389,2.399673721,4,,
18,埋,plsh,behavioral_naming-18-1Stim-84.wav,2,44,4,inconsistent,transparent,4182,417,3.621384028,10,,
18,涸,plsl,behavioral_naming-18-1Stim-85.wav,2,45,5,inconsistent,opaque,15,780,1.176091259,5,,
18,胖,plsh,behavioral_naming-18-1Stim-86.wav,2,46,6,inconsistent,transparent,2513,405,3.400192489,8,,
18,剁,phsh,behavioral_naming-18-1Stim-87.wav,2,47,7,consistent,transparent,81,643,1.908485019,3,,
18,燭,plsh,behavioral_naming-18-1Stim-88.wav,2,48,8,inconsistent,transparent,152,448,2.181843588,6,,
18,猛,phsl,behavioral_naming-18-1Stim-89.wav,2,49,9,consistent,opaque,14154,363,4.150879191,4,,
18,陷,plsl,behavioral_naming-18-1Stim-90.wav,2,50,10,inconsistent,opaque,3990,343,3.600972896,7,,
18,板,plsl,behavioral_naming-18-1Stim-91.wav,2,51,11,inconsistent,opaque,4495,498,3.652729696,10,,
18,槌,phsl,behavioral_naming-18-1Stim-92.wav,2,52,12,consistent,opaque,788,477,2.896526217,3,,
18,颳,plsh,behavioral_naming-18-1Stim-93.wav,2,53,13,inconsistent,transparent,335,447,2.525044807,6,,
18,醃,phsl,behavioral_naming-18-1Stim-94.wav,2,54,14,consistent,opaque,210,522,2.322219295,9,,
18,純,plsl,behavioral_naming-18-1Stim-95.wav,2,55,15,inconsistent,opaque,9545,382,3.979775933,7,,
18,淚,plsh,behavioral_naming-18-1Stim-96.wav,2,56,16,inconsistent,transparent,2682,387,3.428458774,3,,
18,逞,phsl,behavioral_naming-18-1Stim-97.wav,2,57,17,consistent,opaque,438,543,2.641474111,4,,
18,仰,plsh,behavioral_naming-18-1Stim-98.wav,2,58,18,inconsistent,transparent,1809,618,3.257438567,4,,
18,揪,plsh,behavioral_naming-18-1Stim-99.wav,2,59,19,inconsistent,transparent,192,587,2.283301229,7,,
18,裙,plsh,behavioral_naming-18-1Stim-100.wav,2,60,20,inconsistent,transparent,381,445,2.580924976,4,,
18,趁,plsh,behavioral_naming-18-1Stim-101.wav,2,61,21,inconsistent,transparent,10347,408,4.014814449,7,,
18,戀,plsh,behavioral_naming-18-1Stim-102.wav,2,62,22,inconsistent,transparent,1813,447,3.258397804,11,,
18,倍,plsl,behavioral_naming-18-1Stim-103.wav,2,63,23,inconsistent,opaque,99099,489,4.996069272,9,,
18,搓,phsh,behavioral_naming-18-1Stim-104.wav,2,64,24,consistent,transparent,765,467,2.883661435,6,,
18,劇,phsl,behavioral_naming-18-1Stim-105.wav,2,65,25,consistent,opaque,10471,447,4.01998816,4,,
18,禪,plsh,behavioral_naming-18-1Stim-106.wav,2,66,26,inconsistent,transparent,835,495,2.921686475,9,,
18,吵,plsh,behavioral_naming-18-1Stim-107.wav,2,67,27,inconsistent,transparent,1718,412,3.235023159,10,,
18,譏,phsl,behavioral_naming-18-1Stim-108.wav,2,68,28,consistent,opaque,229,538,2.359835482,6,,
18,賺,plsh,behavioral_naming-18-1Stim-109.wav,2,69,29,inconsistent,transparent,7415,482,3.870111155,9,,
18,順,plsh,behavioral_naming-18-1Stim-110.wav,2,70,30,inconsistent,transparent,8144,416,3.910837765,5,,
18,烤,phsh,behavioral_naming-18-1Stim-111.wav,2,71,31,consistent,transparent,1961,374,3.292477594,3,,
18,餓,phsh,behavioral_naming-18-1Stim-112.wav,2,72,32,consistent,transparent,1342,493,3.127752516,8,,
18,襖,phsh,behavioral_naming-18-1Stim-113.wav,2,73,33,consistent,transparent,27,951,1.431363764,5,,
18,豎,plsl,behavioral_naming-18-1Stim-114.wav,2,74,34,inconsistent,opaque,1091,483,3.037824751,7,,
18,鷹,phsh,behavioral_naming-18-1Stim-115.wav,2,75,35,consistent,transparent,2121,431,3.326540669,3,,
18,癱,phsl,behavioral_naming-18-1Stim-117.wav,2,77,37,consistent,opaque,204,462,2.309630167,3,,
18,註,phsh,behavioral_naming-18-1Stim-118.wav,2,78,38,consistent,transparent,680,402,2.832508913,10,,
18,嵐,plsl,behavioral_naming-18-1Stim-119.wav,2,79,39,inconsistent,opaque,837,400,2.922725458,5,,
18,隸,plsl,behavioral_naming-18-1Stim-120.wav,2,80,40,inconsistent,opaque,243,528,2.385606274,3,,
18,噹,phsh,behavioral_naming-18-1Stim-121.wav,3,81,1,consistent,transparent,144,512,2.158362492,5,,
18,煎,phsh,behavioral_naming-18-1Stim-122.wav,3,82,2,consistent,transparent,308,645,2.488550717,4,,
18,灘,phsh,behavioral_naming-18-1Stim-123.wav,3,83,3,consistent,transparent,2952,436,3.470116353,3,,
18,爺,phsh,behavioral_naming-18-1Stim-124.wav,3,84,4,consistent,transparent,97,392,1.986771734,3,,
18,辭,plsh,behavioral_naming-18-1Stim-125.wav,3,85,5,inconsistent,transparent,4095,437,3.612253906,5,,
18,腐,phsl,behavioral_naming-18-1Stim-126.wav,3,86,6,consistent,opaque,168,406,2.225309282,3,,
18,鐳,phsl,behavioral_naming-18-1Stim-127.wav,3,87,7,consistent,opaque,147,452,2.167317335,3,,
18,捷,phsl,behavioral_naming-18-1Stim-128.wav,3,88,8,consistent,opaque,5030,499,3.701567985,3,,
18,尊,plsh,behavioral_naming-18-1Stim-129.wav,3,89,9,inconsistent,transparent,5764,405,3.760723972,5,,
18,饌,plsl,behavioral_naming-18-1Stim-130.wav,3,90,10,inconsistent,opaque,20,630,1.301029996,3,,
18,覓,plsh,behavioral_naming-18-1Stim-131.wav,3,91,11,inconsistent,transparent,2267,408,3.35545152,9,,
18,晏,plsh,behavioral_naming-18-1Stim-132.wav,3,92,12,inconsistent,transparent,531,520,2.725094521,8,,
18,攤,phsh,behavioral_naming-18-1Stim-133.wav,3,93,13,consistent,transparent,3478,414,3.541329578,3,,
18,溜,phsh,behavioral_naming-18-1Stim-134.wav,3,94,14,consistent,transparent,776,416,2.889861721,5,,
18,桿,plsl,behavioral_naming-18-1Stim-135.wav,3,95,15,inconsistent,opaque,50450,512,4.702861171,6,,
18,顫,plsh,behavioral_naming-18-1Stim-136.wav,3,96,16,inconsistent,transparent,118,679,2.071882007,7,,
18,梗,plsl,behavioral_naming-18-1Stim-138.wav,3,98,18,inconsistent,opaque,103,423,2.012837225,6,,
18,幅,phsh,behavioral_naming-18-1Stim-139.wav,3,99,19,consistent,transparent,25457,347,4.405807223,9,,
18,殘,plsh,behavioral_naming-18-1Stim-140.wav,3,100,20,inconsistent,transparent,1398,458,3.145507171,10,,
18,誌,phsl,behavioral_naming-18-1Stim-141.wav,3,101,21,consistent,opaque,404,538,2.606381365,3,,
18,嫁,phsh,behavioral_naming-18-1Stim-142.wav,3,102,22,consistent,transparent,1726,458,3.237040791,3,,
18,殲,plsh,behavioral_naming-18-1Stim-143.wav,3,103,23,inconsistent,transparent,249,739,2.396199347,5,,
18,慢,phsh,behavioral_naming-18-1Stim-144.wav,3,104,24,consistent,transparent,13189,417,4.120211868,8,,
18,淹,phsh,behavioral_naming-18-1Stim-145.wav,3,105,25,consistent,transparent,3045,506,3.483587297,9,,
18,誓,plsl,behavioral_naming-18-1Stim-146.wav,3,106,26,inconsistent,opaque,1049,411,3.020775488,6,,
18,腦,phsh,behavioral_naming-18-1Stim-147.wav,3,107,27,consistent,transparent,7703,370,3.886659898,3,,
18,棺,phsl,behavioral_naming-18-1Stim-148.wav,3,108,28,consistent,opaque,674,493,2.828659897,8,,
18,潭,phsh,behavioral_naming-18-1Stim-149.wav,3,109,29,consistent,transparent,532,583,2.725911632,4,,
18,符,phsl,behavioral_naming-18-1Stim-150.wav,3,110,30,consistent,opaque,3583,380,3.554246808,4,,
18,摺,phsl,behavioral_naming-18-1Stim-151.wav,3,111,31,consistent,opaque,143,489,2.155336037,3,,
18,痣,phsh,behavioral_naming-18-1Stim-153.wav,3,113,33,consistent,transparent,184,507,2.264817823,3,,
18,錦,plsl,behavioral_naming-18-1Stim-154.wav,3,114,34,inconsistent,opaque,1059,515,3.02489596,4,,
18,湖,phsh,behavioral_naming-18-1Stim-155.wav,3,115,35,consistent,transparent,7481,409,3.873959655,8,,
18,熬,phsh,behavioral_naming-18-1Stim-156.wav,3,116,36,consistent,transparent,614,625,2.788168371,10,,
18,醒,phsh,behavioral_naming-18-1Stim-157.wav,3,117,37,consistent,transparent,1483,369,3.171141151,4,,
18,酷,plsh,behavioral_naming-18-1Stim-158.wav,3,118,38,inconsistent,transparent,2400,411,3.380211242,9,,
18,淨,plsl,behavioral_naming-18-1Stim-159.wav,3,119,39,inconsistent,opaque,9021,419,3.955254683,10,,
18,拒,phsl,behavioral_naming-18-1Stim-160.wav,3,120,40,consistent,opaque,11072,429,4.044226077,8,,
18,脫,plsl,behavioral_naming-18-1Stim-161.wav,4,121,1,inconsistent,opaque,3579,399,3.553761698,7,,
18,裱,phsh,behavioral_naming-18-1Stim-162.wav,4,122,2,consistent,transparent,55,643,1.740362689,4,,
18,鉅,phsl,behavioral_naming-18-1Stim-163.wav,4,123,3,consistent,opaque,2346,503,3.370328008,8,,
18,鯨,plsl,behavioral_naming-18-1Stim-164.wav,4,124,4,inconsistent,opaque,837,533,2.922725458,6,,
18,拂,plsl,behavioral_naming-18-1Stim-165.wav,4,125,5,inconsistent,opaque,86,451,1.934498451,7,,
18,蕾,phsl,behavioral_naming-18-1Stim-166.wav,4,126,6,consistent,opaque,315,424,2.498310554,3,,
18,柄,phsh,behavioral_naming-18-1Stim-168.wav,4,128,8,consistent,transparent,390,457,2.591064607,3,,
18,棍,plsl,behavioral_naming-18-1Stim-169.wav,4,129,9,inconsistent,opaque,628,783,2.797959644,7,,
18,蟻,phsl,behavioral_naming-18-1Stim-170.wav,4,130,10,consistent,opaque,292,406,2.465382851,3,,
18,搖,phsh,behavioral_naming-18-1Stim-171.wav,4,131,11,consistent,transparent,1431,404,3.155639634,5,,
18,搜,plsh,behavioral_naming-18-1Stim-172.wav,4,132,12,inconsistent,transparent,1203,392,3.080265627,8,,
18,檔,phsl,behavioral_naming-18-1Stim-173.wav,4,133,13,consistent,opaque,5505,477,3.740757323,5,,
18,緝,plsl,behavioral_naming-18-1Stim-175.wav,4,135,15,inconsistent,opaque,368,580,2.565847819,6,,
18,蝸,plsl,behavioral_naming-18-1Stim-176.wav,4,136,16,inconsistent,opaque,12,517,1.079181246,11,,
18,損,plsl,behavioral_naming-18-1Stim-177.wav,4,137,17,inconsistent,opaque,1486,407,3.172018809,6,,
18,錳,phsh,behavioral_naming-18-1Stim-178.wav,4,138,18,consistent,transparent,718,446,2.856124444,4,,
18,氧,plsh,behavioral_naming-18-1Stim-179.wav,4,139,19,inconsistent,transparent,2301,487,3.361916619,11,,
18,鶴,plsh,behavioral_naming-18-1Stim-182.wav,4,142,22,inconsistent,transparent,650,508,2.812913357,3,,
18,衝,plsh,behavioral_naming-18-1Stim-183.wav,4,143,23,inconsistent,transparent,3949,459,3.596487134,7,,
18,弒,phsl,behavioral_naming-18-1Stim-184.wav,4,144,24,consistent,opaque,18,429,1.255272505,3,,
18,馴,plsl,behavioral_naming-18-1Stim-185.wav,4,145,25,inconsistent,opaque,74,481,1.86923172,5,,
18,編,plsl,behavioral_naming-18-1Stim-186.wav,4,146,26,inconsistent,opaque,6831,453,3.834484285,9,,
18,概,plsl,behavioral_naming-18-1Stim-187.wav,4,147,27,inconsistent,opaque,1022,489,3.009450896,4,,
18,茗,phsl,behavioral_naming-18-1Stim-188.wav,4,148,28,consistent,opaque,20,560,1.301029996,3,,
18,嘰,phsl,behavioral_naming-18-1Stim-189.wav,4,149,29,consistent,opaque,49,529,1.69019608,6,,
18,抵,phsh,behavioral_naming-18-1Stim-190.wav,4,150,30,consistent,transparent,38803,497,4.588865304,11,,
18,糕,plsh,behavioral_naming-18-1Stim-191.wav,4,151,31,inconsistent,transparent,373,460,2.571708832,3,,
18,赴,plsh,behavioral_naming-18-1Stim-192.wav,4,152,32,inconsistent,transparent,124761,414,5.096078847,5,,
18,孕,plsl,behavioral_naming-18-1Stim-193.wav,4,153,33,inconsistent,opaque,465,475,2.667452953,4,,
18,獐,phsl,behavioral_naming-18-1Stim-194.wav,4,154,34,consistent,opaque,83,547,1.919078092,10,,
18,坑,plsh,behavioral_naming-18-1Stim-195.wav,4,155,35,inconsistent,transparent,2593,1088,3.413802517,8,,
18,鎚,phsh,behavioral_naming-18-1Stim-196.wav,4,156,36,consistent,transparent,51,427,1.707570176,3,,
18,撲,phsh,behavioral_naming-18-1Stim-197.wav,4,157,37,consistent,transparent,3915,450,3.592731766,6,,
18,誤,plsl,behavioral_naming-18-1Stim-199.wav,4,159,39,inconsistent,opaque,4650,407,3.667452953,3,,
18,綻,plsh,behavioral_naming-18-1Stim-200.wav,4,160,40,inconsistent,transparent,102,540,2.008600172,5,,
19,禪,plsh,behavioral_naming-19-1Stim-41.wav,1,1,1,inconsistent,transparent,835,776,2.921686475,9,,
19,餓,phsh,behavioral_naming-19-1Stim-42.wav,1,2,2,consistent,transparent,1342,658,3.127752516,8,,
19,吵,plsh,behavioral_naming-19-1Stim-43.wav,1,3,3,inconsistent,transparent,1718,485,3.235023159,10,,
19,順,plsh,behavioral_naming-19-1Stim-44.wav,1,4,4,inconsistent,transparent,8144,482,3.910837765,5,,
19,揪,plsh,behavioral_naming-19-1Stim-45.wav,1,5,5,inconsistent,transparent,192,612,2.283301229,7,,
19,逞,phsl,behavioral_naming-19-1Stim-46.wav,1,6,6,consistent,opaque,438,838,2.641474111,4,,
19,純,plsl,behavioral_naming-19-1Stim-47.wav,1,7,7,inconsistent,opaque,9545,613,3.979775933,7,,
19,颳,plsh,behavioral_naming-19-1Stim-48.wav,1,8,8,inconsistent,transparent,335,669,2.525044807,6,,
19,隸,plsl,behavioral_naming-19-1Stim-49.wav,1,9,9,inconsistent,opaque,243,1194,2.385606274,3,,
19,猛,phsl,behavioral_naming-19-1Stim-50.wav,1,10,10,consistent,opaque,14154,940,4.150879191,4,,
19,埋,plsh,behavioral_naming-19-1Stim-51.wav,1,11,11,inconsistent,transparent,4182,565,3.621384028,10,,
19,譏,phsl,behavioral_naming-19-1Stim-52.wav,1,12,12,consistent,opaque,229,979,2.359835482,6,,
19,胖,plsh,behavioral_naming-19-1Stim-53.wav,1,13,13,inconsistent,transparent,2513,640,3.400192489,8,,
19,板,plsl,behavioral_naming-19-1Stim-54.wav,1,14,14,inconsistent,opaque,4495,609,3.652729696,10,,
19,倍,plsl,behavioral_naming-19-1Stim-55.wav,1,15,15,inconsistent,opaque,99099,654,4.996069272,9,,
19,裙,plsh,behavioral_naming-19-1Stim-56.wav,1,16,16,inconsistent,transparent,381,582,2.580924976,4,,
19,鷹,phsh,behavioral_naming-19-1Stim-57.wav,1,17,17,consistent,transparent,2121,652,3.326540669,3,,
19,戀,plsh,behavioral_naming-19-1Stim-58.wav,1,18,18,inconsistent,transparent,1813,678,3.258397804,11,,
19,涸,plsl,behavioral_naming-19-1Stim-59.wav,1,19,19,inconsistent,opaque,15,1671,1.176091259,5,,
19,醃,phsl,behavioral_naming-19-1Stim-60.wav,1,20,20,consistent,opaque,210,1187,2.322219295,9,,
19,剁,phsh,behavioral_naming-19-1Stim-61.wav,1,21,21,consistent,transparent,81,853,1.908485019,3,,
19,烤,phsh,behavioral_naming-19-1Stim-62.wav,1,22,22,consistent,transparent,1961,714,3.292477594,3,,
19,嵐,plsl,behavioral_naming-19-1Stim-63.wav,1,23,23,inconsistent,opaque,837,615,2.922725458,5,,
19,癱,phsl,behavioral_naming-19-1Stim-64.wav,1,24,24,consistent,opaque,204,832,2.309630167,3,,
19,賺,plsh,behavioral_naming-19-1Stim-65.wav,1,25,25,inconsistent,transparent,7415,539,3.870111155,9,,
19,陷,plsl,behavioral_naming-19-1Stim-66.wav,1,26,26,inconsistent,opaque,3990,492,3.600972896,7,,
19,踢,plsh,behavioral_naming-19-1Stim-67.wav,1,27,27,inconsistent,transparent,8240,541,3.915927212,6,,
19,櫻,phsl,behavioral_naming-19-1Stim-68.wav,1,28,28,consistent,opaque,251,598,2.399673721,4,,
19,趁,plsh,behavioral_naming-19-1Stim-69.wav,1,29,29,inconsistent,transparent,10347,636,4.014814449,7,,
19,燭,plsh,behavioral_naming-19-1Stim-70.wav,1,30,30,inconsistent,transparent,152,525,2.181843588,6,,
19,槌,phsl,behavioral_naming-19-1Stim-71.wav,1,31,31,consistent,opaque,788,600,2.896526217,3,,
19,搓,phsh,behavioral_naming-19-1Stim-73.wav,1,33,33,consistent,transparent,765,813,2.883661435,6,,
19,淚,plsh,behavioral_naming-19-1Stim-74.wav,1,34,34,inconsistent,transparent,2682,542,3.428458774,3,,
19,揖,plsh,behavioral_naming-19-1Stim-75.wav,1,35,35,inconsistent,transparent,14,1816,1.146128036,6,,
19,註,phsh,behavioral_naming-19-1Stim-76.wav,1,36,36,consistent,transparent,680,734,2.832508913,10,,
19,劇,phsl,behavioral_naming-19-1Stim-77.wav,1,37,37,consistent,opaque,10471,606,4.01998816,4,,
19,韁,phsh,behavioral_naming-19-1Stim-78.wav,1,38,38,consistent,transparent,31,777,1.491361694,5,,
19,仰,plsh,behavioral_naming-19-1Stim-79.wav,1,39,39,inconsistent,transparent,1809,1283,3.257438567,4,,
19,豎,plsl,behavioral_naming-19-1Stim-80.wav,1,40,40,inconsistent,opaque,1091,853,3.037824751,7,,
19,拂,plsl,behavioral_naming-19-1Stim-81.wav,2,41,1,inconsistent,opaque,86,743,1.934498451,7,,
19,鯨,plsl,behavioral_naming-19-1Stim-82.wav,2,42,2,inconsistent,opaque,837,499,2.922725458,6,,
19,蟻,phsl,behavioral_naming-19-1Stim-83.wav,2,43,3,consistent,opaque,292,456,2.465382851,3,,
19,茗,phsl,behavioral_naming-19-1Stim-84.wav,2,44,4,consistent,opaque,20,512,1.301029996,3,,
19,衝,plsh,behavioral_naming-19-1Stim-85.wav,2,45,5,inconsistent,transparent,3949,401,3.596487134,7,,
19,孕,plsl,behavioral_naming-19-1Stim-86.wav,2,46,6,inconsistent,opaque,465,406,2.667452953,4,,
19,赴,plsh,behavioral_naming-19-1Stim-87.wav,2,47,7,inconsistent,transparent,124761,479,5.096078847,5,,
19,脫,plsl,behavioral_naming-19-1Stim-88.wav,2,48,8,inconsistent,opaque,3579,404,3.553761698,7,,
19,棍,plsl,behavioral_naming-19-1Stim-89.wav,2,49,9,inconsistent,opaque,628,461,2.797959644,7,,
19,蝸,plsl,behavioral_naming-19-1Stim-90.wav,2,50,10,inconsistent,opaque,12,654,1.079181246,11,,
19,咳,plsl,behavioral_naming-19-1Stim-91.wav,2,51,11,inconsistent,opaque,471,496,2.673020907,11,,
19,錳,phsh,behavioral_naming-19-1Stim-92.wav,2,52,12,consistent,transparent,718,518,2.856124444,4,,
19,搖,phsh,behavioral_naming-19-1Stim-93.wav,2,53,13,consistent,transparent,1431,742,3.155639634,5,,
19,撲,phsh,behavioral_naming-19-1Stim-94.wav,2,54,14,consistent,transparent,3915,513,3.592731766,6,,
19,編,plsl,behavioral_naming-19-1Stim-95.wav,2,55,15,inconsistent,opaque,6831,502,3.834484285,9,,
19,鶴,plsh,behavioral_naming-19-1Stim-96.wav,2,56,16,inconsistent,transparent,650,484,2.812913357,3,,
19,損,plsl,behavioral_naming-19-1Stim-98.wav,2,58,18,inconsistent,opaque,1486,538,3.172018809,6,,
19,鉅,phsl,behavioral_naming-19-1Stim-99.wav,2,59,19,consistent,opaque,2346,599,3.370328008,8,,
19,蕾,phsl,behavioral_naming-19-1Stim-100.wav,2,60,20,consistent,opaque,315,520,2.498310554,3,,
19,弒,phsl,behavioral_naming-19-1Stim-101.wav,2,61,21,consistent,opaque,18,546,1.255272505,3,,
19,綻,plsh,behavioral_naming-19-1Stim-102.wav,2,62,22,inconsistent,transparent,102,616,2.008600172,5,,
